Datetime,Open,High,Low,Close
2024-07-01 00:00:00+00:00,81650.015,81857.985,81627.94,81795.03
2024-07-01 00:30:00+00:00,81789.86499999999,81852.85,81778.06,81810.09
2024-07-01 01:00:00+00:00,81807.92499999999,81840.015,81798.0,81834.925
2024-07-01 01:30:00+00:00,81833.0,81865.13500000001,81819.925,81850.0
2024-07-01 02:00:00+00:00,81853.06,81875.015,81829.88,81843.03
2024-07-01 02:30:00+00:00,81845.16500000001,81858.09,81830.10500000001,81855.0
2024-07-01 03:00:00+00:00,81858.13500000001,81933.105,81858.13500000001,81928.43
2024-07-01 03:30:00+00:00,81922.955,81925.07500000001,81889.86499999999,81902.82
2024-07-01 04:00:00+00:00,81897.955,81905.075,81854.97,81875.12
2024-07-01 04:30:00+00:00,81878.0,81895.535,81873.0,81880.015
2024-07-01 05:00:00+00:00,81877.925,82004.51,81869.925,82002.925
2024-07-01 05:30:00+00:00,82008.045,82077.79000000001,81995.0,82058.0
2024-07-01 06:00:00+00:00,82060.0,82157.555,82009.86499999999,82055.04500000001
2024-07-01 06:30:00+00:00,82057.985,82225.595,81979.985,82069.91
2024-07-01 07:00:00+00:00,82110.015,82280.41500000001,81913.16500000001,81919.83499999999
2024-07-01 07:30:00+00:00,81922.88,82052.58499999999,81844.955,81925.105
2024-07-01 08:00:00+00:00,81930.015,82125.015,81917.955,82018.09
2024-07-01 08:30:00+00:00,82023.10500000001,82080.015,81904.985,82012.48
2024-07-01 09:00:00+00:00,82007.94,82020.015,81784.82,81847.92499999999
2024-07-01 09:30:00+00:00,81839.985,81943.195,81763.075,81900.01500000001
2024-07-01 10:00:00+00:00,81905.015,81938.61,81852.82,81863.015
2024-07-01 10:30:00+00:00,81859.985,81925.13500000001,81847.865,81858.09
2024-07-01 11:00:00+00:00,81860.105,81983.03,81842.925,81957.865
2024-07-01 11:30:00+00:00,81963.10500000001,81973.015,81902.82,81944.985
2024-07-01 12:00:00+00:00,81948.0,81993.06,81880.09,81902.95499999999
2024-07-01 12:30:00+00:00,81897.92499999999,81958.09,81847.985,81868.58
2024-07-01 13:00:00+00:00,81869.94,81877.955,81704.97,81835.61
2024-07-01 13:30:00+00:00,81838.535,82195.625,81838.535,82102.83499999999
2024-07-01 14:00:00+00:00,82105.16500000001,82175.12,81797.83499999999,81839.985
2024-07-01 14:30:00+00:00,81842.985,81867.955,81682.895,81778.105
2024-07-01 15:00:00+00:00,81769.89499999999,81892.58499999999,81757.895,81787.97
2024-07-01 15:30:00+00:00,81792.985,81793.105,81534.88,81607.92499999999
2024-07-01 16:00:00+00:00,81602.985,81688.09,81558.105,81685.12
2024-07-01 16:30:00+00:00,81682.82,81702.495,81637.82,81670.06
2024-07-01 17:00:00+00:00,81668.135,81718.16500000001,81663.0,81693.12
2024-07-01 17:30:00+00:00,81689.92499999999,81723.06,81670.045,81677.86499999999
2024-07-01 18:00:00+00:00,81673.0,81717.955,81597.895,81612.94
2024-07-01 18:30:00+00:00,81603.18,81613.06,81553.045,81563.0
2024-07-01 19:00:00+00:00,81565.12,81603.03,81507.88,81538.07500000001
2024-07-01 19:30:00+00:00,81539.97,81625.15,81517.925,81625.15
2024-07-01 20:00:00+00:00,81628.015,81639.43,81593.48,81594.135
2024-07-01 22:00:00+00:00,81622.48,81648.97,81614.54000000001,81622.03
