Datetime,Open,High,Low,Close
2022-07-01 00:00:00+00:00,72027.29000000001,72209.315,72022.245,72055.85
2022-07-01 00:30:00+00:00,72055.21,72096.025,71946.45,72001.9
2022-07-01 01:00:00+00:00,71999.3,72034.38,71882.175,71888.065
2022-07-01 01:30:00+00:00,71888.29999999999,71917.98999999999,71766.555,71844.705
2022-07-01 02:00:00+00:00,71844.97,71957.32,71790.11499999999,71816.91
2022-07-01 02:30:00+00:00,71817.78,71832.32,71582.815,71645.35
2022-07-01 03:00:00+00:00,71648.345,71661.89,71434.215,71535.64000000001
2022-07-01 03:30:00+00:00,71535.48,71561.105,71407.04000000001,71468.57
2022-07-01 04:00:00+00:00,71462.41500000001,71547.72,71361.07,71408.06
2022-07-01 04:30:00+00:00,71408.605,71530.75,71408.185,71441.805
2022-07-01 05:00:00+00:00,71443.945,71463.87,71331.68,71451.31
2022-07-01 05:30:00+00:00,71453.98999999999,71498.875,71391.645,71419.14499999999
2022-07-01 06:00:00+00:00,71416.585,71456.68,71234.67,71384.23999999999
2022-07-01 06:30:00+00:00,71386.815,71401.91,71262.305,71277.005
2022-07-01 07:00:00+00:00,71267.15,71530.7,70989.25,71511.87
2022-07-01 07:30:00+00:00,71511.755,71702.79000000001,71459.08,71487.3
2022-07-01 08:00:00+00:00,71488.36,71660.93,71318.38,71615.5
2022-07-01 08:30:00+00:00,71615.265,71846.995,71615.265,71790.93
2022-07-01 09:00:00+00:00,71793.42,72010.995,71714.97,71898.64499999999
2022-07-01 09:30:00+00:00,71896.145,72064.015,71851.74,72024.41
2022-07-01 10:00:00+00:00,72024.73,72046.945,71892.195,71946.42499999999
2022-07-01 10:30:00+00:00,71949.03,71977.36,71499.17,71531.46
2022-07-01 11:00:00+00:00,71520.695,71602.75,71478.14499999999,71531.5
2022-07-01 11:30:00+00:00,71534.0,71581.36,71433.855,71442.56
2022-07-01 12:00:00+00:00,71439.14,71557.075,71431.605,71472.37
2022-07-01 12:30:00+00:00,71472.60500000001,71725.56,71440.20999999999,71725.56
2022-07-01 13:00:00+00:00,71728.075,71759.535,71635.7,71702.43
2022-07-01 13:30:00+00:00,71707.28,72148.15,71665.27,72068.685
2022-07-01 14:00:00+00:00,72071.095,72138.635,71426.9,71470.905
2022-07-01 14:30:00+00:00,71460.975,71515.48,71267.85500000001,71485.83
2022-07-01 15:00:00+00:00,71488.185,71654.76999999999,71423.42,71577.875
2022-07-01 15:30:00+00:00,71577.295,71769.545,71552.84,71604.455
2022-07-01 16:00:00+00:00,71601.955,71890.81,71589.695,71890.81
2022-07-01 16:30:00+00:00,71893.445,71930.265,71801.185,71805.60500000001
2022-07-01 17:00:00+00:00,71811.335,72003.70999999999,71811.02,71998.265
2022-07-01 17:30:00+00:00,71995.625,72098.035,71980.76,72098.035
2022-07-01 18:00:00+00:00,72092.81,72192.795,71990.65,72140.83499999999
2022-07-01 18:30:00+00:00,72142.935,72210.59,72115.49,72207.555
2022-07-01 19:00:00+00:00,72210.14499999999,72257.65,72125.43,72225.055
2022-07-01 19:30:00+00:00,72222.63,72379.83499999999,72202.905,72367.69
2022-07-01 20:00:00+00:00,72314.985,72324.985,72305.42,72311.445
2022-07-04 00:00:00+00:00,72046.75,72217.095,72044.39499999999,72184.735
2022-07-04 00:30:00+00:00,72187.045,72242.16500000001,72025.425,72037.975
2022-07-04 01:00:00+00:00,72037.5,72097.075,71836.79999999999,71880.875
2022-07-04 01:30:00+00:00,71880.91500000001,72084.125,71770.535,72073.275
2022-07-04 02:00:00+00:00,72073.715,72155.36499999999,71995.005,72010.94
2022-07-04 02:30:00+00:00,72008.99,72052.13,71857.695,71962.4
2022-07-04 03:00:00+00:00,71962.45,72080.745,71954.005,72055.45
2022-07-04 03:30:00+00:00,72054.61,72108.535,72026.08,72090.595
2022-07-04 04:00:00+00:00,72089.89,72106.79999999999,72008.35500000001,72045.18
2022-07-04 04:30:00+00:00,72040.235,72080.595,71983.735,72076.265
2022-07-04 05:00:00+00:00,72073.56,72153.245,72068.61499999999,72118.565
2022-07-04 05:30:00+00:00,72120.825,72218.32,72115.75,72218.17
2022-07-04 06:00:00+00:00,72228.08499999999,72375.23,72128.44,72327.765
2022-07-04 06:30:00+00:00,72324.94,72357.82999999999,72143.575,72155.94
2022-07-04 07:00:00+00:00,72168.62,72543.445,72118.7,72521.09
2022-07-04 07:30:00+00:00,72523.35,72531.11,72287.065,72321.33
2022-07-04 08:00:00+00:00,72316.31,72394.085,72280.48,72371.48
2022-07-04 08:30:00+00:00,72371.185,72412.775,72284.23000000001,72368.045
2022-07-04 09:00:00+00:00,72368.25,72400.29,72323.295,72373.895
2022-07-04 09:30:00+00:00,72374.76,72553.06,72328.805,72523.3
2022-07-04 10:00:00+00:00,72525.83,72528.45999999999,72382.235,72481.375
2022-07-04 10:30:00+00:00,72481.245,72503.02,72431.55,72493.14
2022-07-04 11:00:00+00:00,72490.58,72542.77,72452.8,72513.87
2022-07-04 11:30:00+00:00,72516.5,72559.79000000001,72481.33499999999,72482.58499999999
2022-07-04 12:00:00+00:00,72484.965,72544.1,72479.28,72499.33
2022-07-04 12:30:00+00:00,72499.445,72576.985,72491.745,72545.535
2022-07-04 13:00:00+00:00,72547.78,72576.36,72485.035,72485.65
2022-07-04 13:30:00+00:00,72480.575,72527.065,72451.39,72479.68
2022-07-04 14:00:00+00:00,72477.15,72477.15,72381.925,72429.8
2022-07-04 14:30:00+00:00,72427.11,72470.22,72340.13,72450.88500000001
2022-07-04 15:00:00+00:00,72455.70999999999,72456.96,72401.57,72421.53
2022-07-04 15:30:00+00:00,72426.38,72426.47,72229.73000000001,72314.58499999999
2022-07-04 16:00:00+00:00,72317.11499999999,72381.92,72286.68,72369.255
2022-07-04 16:30:00+00:00,72374.255,72391.92,72314.51000000001,72322.16
2022-07-04 17:00:00+00:00,72324.58499999999,72327.28,72296.785,72321.935
2022-07-04 17:30:00+00:00,72319.58499999999,72344.645,72279.37,72299.785
2022-07-04 18:00:00+00:00,72297.92499999999,72332.38,72287.255,72294.795
2022-07-04 18:30:00+00:00,72294.85500000001,72337.315,72294.85500000001,72322.15
2022-07-04 19:00:00+00:00,72319.815,72329.695,72300.02,72320.035
2022-07-04 19:30:00+00:00,72322.89,72334.945,72225.375,72237.8
2022-07-04 22:00:00+00:00,72371.94,72520.275,72371.94,72482.745
2022-07-04 22:30:00+00:00,72478.135,72636.705,72472.4,72551.91500000001
2022-07-04 23:00:00+00:00,72553.91500000001,72942.75,72553.91500000001,72749.33
2022-07-04 23:30:00+00:00,72747.015,72777.49,72590.545,72619.65
2022-07-05 00:00:00+00:00,72590.68,72662.1,72447.435,72590.285
2022-07-05 00:30:00+00:00,72590.095,72759.935,72590.095,72739.42499999999
2022-07-05 01:00:00+00:00,72738.61499999999,72772.86,72646.605,72676.935
2022-07-05 01:30:00+00:00,72676.63,72808.29000000001,72667.1,72786.845
2022-07-05 02:00:00+00:00,72786.22,72799.42499999999,72688.555,72692.295
2022-07-05 02:30:00+00:00,72691.93,72706.495,72534.6,72556.16500000001
2022-07-05 03:00:00+00:00,72555.055,72651.89,72546.89499999999,72629.89
2022-07-05 03:30:00+00:00,72630.42,72662.83,72548.15,72558.07500000001
