Datetime,Open,High,Low,Close
2012-10-01 07:00:00+00:00,7227.81,7286.43,7225.289999999999,7286.06
2012-10-01 07:30:00+00:00,7285.49,7302.93,7278.24,7296.99
2012-10-01 08:00:00+00:00,7296.7300000000005,7299.8,7290.25,7293.110000000001
2012-10-01 08:30:00+00:00,7293.160000000001,7323.910000000001,7292.81,7321.030000000001
2012-10-01 09:00:00+00:00,7321.08,7324.87,7306.12,7307.57
2012-10-01 09:30:00+00:00,7307.5,7312.6,7301.07,7305.55
2012-10-01 10:00:00+00:00,7305.660000000001,7307.49,7294.32,7302.460000000001
2012-10-01 10:30:00+00:00,7302.589999999999,7310.25,7302.33,7308.160000000001
2012-10-01 11:00:00+00:00,7308.32,7308.37,7294.35,7298.530000000001
2012-10-01 11:30:00+00:00,7298.4800000000005,7301.19,7278.030000000001,7283.210000000001
2012-10-01 12:00:00+00:00,7283.35,7295.82,7282.710000000001,7293.67
2012-10-01 12:30:00+00:00,7293.610000000001,7314.969999999999,7292.76,7310.4
2012-10-01 13:00:00+00:00,7310.31,7313.3,7299.7,7302.19
2012-10-01 13:30:00+00:00,7301.67,7315.87,7287.63,7293.44
2012-10-01 14:00:00+00:00,7295.63,7333.789999999999,7295.63,7325.0199999999995
2012-10-01 14:30:00+00:00,7325.06,7328.610000000001,7312.5199999999995,7318.49
2012-10-01 15:00:00+00:00,7318.51,7339.0199999999995,7318.51,7331.19
2012-10-01 15:30:00+00:00,7333.389999999999,7333.8,7326.7300000000005,7326.7300000000005
2012-10-01 16:30:00+00:00,7326.7300000000005,7326.7300000000005,7326.7300000000005,7326.7300000000005
2012-10-01 17:30:00+00:00,7326.7300000000005,7326.7300000000005,7326.7300000000005,7326.7300000000005
2012-10-01 21:30:00+00:00,7326.7300000000005,7326.7300000000005,7326.7300000000005,7326.7300000000005
2012-10-02 07:00:00+00:00,7278.13,7315.469999999999,7266.110000000001,7315.37
2012-10-02 07:30:00+00:00,7315.31,7327.93,7310.7699999999995,7315.56
2012-10-02 08:00:00+00:00,7315.289999999999,7332.339999999999,7314.4,7322.33
2012-10-02 08:30:00+00:00,7322.410000000001,7358.51,7316.08,7357.039999999999
2012-10-02 09:00:00+00:00,7356.88,7367.38,7348.69,7353.969999999999
2012-10-02 09:30:00+00:00,7353.92,7357.889999999999,7344.12,7347.15
2012-10-02 10:00:00+00:00,7346.99,7373.15,7346.910000000001,7363.039999999999
2012-10-02 10:30:00+00:00,7363.15,7367.539999999999,7357.960000000001,7358.15
2012-10-02 11:00:00+00:00,7358.289999999999,7362.65,7351.389999999999,7353.839999999999
2012-10-02 11:30:00+00:00,7354.030000000001,7365.2,7354.030000000001,7356.5
2012-10-02 12:00:00+00:00,7356.530000000001,7368.44,7355.660000000001,7359.67
2012-10-02 12:30:00+00:00,7359.7300000000005,7359.7300000000005,7345.089999999999,7348.13
2012-10-02 13:00:00+00:00,7348.18,7353.19,7345.8,7352.089999999999
2012-10-02 13:30:00+00:00,7352.05,7360.139999999999,7328.92,7331.35
