Datetime,Open,High,Low,Close
2024-08-01 00:00:00+00:00,18541.3055,18558.7,18536.2945,18552.8
2024-08-01 00:05:00+00:00,18553.7,18556.189000000002,18550.239,18555.75
2024-08-01 00:10:00+00:00,18556.266499999998,18560.4665,18552.8055,18559.5055
2024-08-01 00:15:00+00:00,18543.783499999998,18543.783499999998,18509.860999999997,18520.3
2024-08-01 00:20:00+00:00,18520.366499999996,18537.75,18520.366499999996,18535.372
2024-08-01 00:25:00+00:00,18534.810999999998,18534.810999999998,18523.289,18529.7945
2024-08-01 00:30:00+00:00,18529.3055,18530.289,18518.7945,18519.3055
2024-08-01 00:35:00+00:00,18520.3,18523.372,18503.8,18507.2945
2024-08-01 00:40:00+00:00,18506.778,18516.810999999998,18502.8,18515.855499999998
2024-08-01 00:45:00+00:00,18516.7445,18516.7445,18509.783499999998,18512.2445
2024-08-01 00:50:00+00:00,18511.8,18512.783499999998,18507.239,18510.239
2024-08-01 00:55:00+00:00,18510.8,18513.860999999997,18494.316499999997,18496.8055
2024-08-01 01:00:00+00:00,18496.316499999997,18515.810999999998,18496.3,18509.778
2024-08-01 01:05:00+00:00,18509.233500000002,18510.35,18496.7835,18497.8
2024-08-01 01:10:00+00:00,18496.283499999998,18504.855499999998,18492.3,18503.789
2024-08-01 01:15:00+00:00,18503.239,18506.322,18499.733500000002,18506.2945
2024-08-01 01:20:00+00:00,18505.8055,18512.872,18504.228,18512.872
2024-08-01 01:25:00+00:00,18512.3,18512.3,18499.2445,18499.2445
2024-08-01 01:30:00+00:00,18500.3,18518.3,18500.3,18513.816499999997
2024-08-01 01:35:00+00:00,18514.739,18518.3,18501.3,18505.289
2024-08-01 01:40:00+00:00,18505.8055,18509.3055,18500.8,18501.8
2024-08-01 01:45:00+00:00,18502.8165,18503.810999999998,18487.8,18491.728
2024-08-01 01:50:00+00:00,18491.289,18491.289,18478.3,18483.85
2024-08-01 01:55:00+00:00,18483.2945,18491.789,18482.733500000002,18487.2445
2024-08-01 02:00:00+00:00,18488.733500000002,18489.2445,18478.810999999998,18478.810999999998
2024-08-01 02:05:00+00:00,18479.3055,18482.7945,18474.739,18478.2445
2024-08-01 02:10:00+00:00,18477.8,18479.25,18466.7835,18475.8055
2024-08-01 02:15:00+00:00,18474.2445,18475.310999999998,18471.310999999998,18475.3
2024-08-01 02:20:00+00:00,18478.3055,18487.789,18477.783499999998,18485.866499999996
2024-08-01 02:25:00+00:00,18485.3,18491.372,18484.7945,18490.278
2024-08-01 02:30:00+00:00,18489.289,18490.816499999997,18483.278,18485.316499999997
2024-08-01 02:35:00+00:00,18484.8055,18493.8055,18484.289,18489.733500000002
2024-08-01 02:40:00+00:00,18488.8055,18493.3,18486.8055,18491.239
2024-08-01 02:45:00+00:00,18490.85,18496.3,18490.2835,18495.35
2024-08-01 02:50:00+00:00,18494.2835,18494.2835,18486.278,18487.289
2024-08-01 02:55:00+00:00,18487.872,18493.2945,18484.289,18490.8
2024-08-01 03:00:00+00:00,18487.733500000002,18489.25,18481.2945,18489.25
2024-08-01 03:05:00+00:00,18489.8055,18492.8,18486.7945,18492.7835
2024-08-01 03:10:00+00:00,18492.3165,18493.866499999996,18486.2945,18489.360999999997
2024-08-01 03:15:00+00:00,18488.8165,18494.360999999997,18488.783499999998,18493.810999999998
2024-08-01 03:20:00+00:00,18494.289,18496.289,18490.822,18493.8055
2024-08-01 03:25:00+00:00,18493.3,18496.289,18490.816499999997,18496.289
2024-08-01 03:30:00+00:00,18497.25,18500.3,18494.2945,18499.239
2024-08-01 03:35:00+00:00,18498.789,18498.872,18492.789,18493.3055
2024-08-01 03:40:00+00:00,18492.310999999998,18494.3,18488.778,18494.289
2024-08-01 03:45:00+00:00,18493.8,18506.3055,18493.8,18503.855499999998
2024-08-01 03:50:00+00:00,18504.778,18506.866499999996,18498.25,18506.866499999996
2024-08-01 03:55:00+00:00,18506.355499999998,18516.8055,18504.7835,18515.316499999997
2024-08-01 04:00:00+00:00,18515.866499999996,18517.860999999997,18508.810999999998,18511.3165
2024-08-01 04:05:00+00:00,18512.3055,18516.8,18511.366499999996,18512.8
2024-08-01 04:10:00+00:00,18513.2945,18515.355499999998,18511.289,18513.316499999997
2024-08-01 04:15:00+00:00,18513.8,18515.2945,18509.289,18511.3
2024-08-01 04:20:00+00:00,18511.728,18513.2945,18509.789,18511.3
2024-08-01 04:25:00+00:00,18511.778,18515.3165,18507.3055,18507.35
2024-08-01 04:30:00+00:00,18507.8055,18507.8055,18500.810999999998,18501.8055
2024-08-01 04:35:00+00:00,18502.2945,18505.778,18500.789,18501.239
2024-08-01 04:40:00+00:00,18500.810999999998,18505.3,18494.355499999998,18502.7835
2024-08-01 04:45:00+00:00,18502.355499999998,18504.310999999998,18495.739,18495.8
2024-08-01 04:50:00+00:00,18495.228,18496.289,18486.8055,18492.289
2024-08-01 04:55:00+00:00,18492.75,18497.310999999998,18492.3,18495.783499999998
2024-08-01 05:00:00+00:00,18497.355499999998,18501.289,18491.783499999998,18495.289
2024-08-01 05:05:00+00:00,18496.25,18504.3055,18495.3,18503.366499999996
2024-08-01 05:10:00+00:00,18503.822,18507.35,18497.3,18497.810999999998
2024-08-01 05:15:00+00:00,18497.366499999996,18497.366499999996,18492.733500000002,18495.8
2024-08-01 05:20:00+00:00,18496.8055,18497.3,18487.8,18490.2945
2024-08-01 05:25:00+00:00,18490.8055,18498.233500000002,18490.310999999998,18497.2945
2024-08-01 05:30:00+00:00,18496.866499999996,18509.7945,18494.228,18509.7945
2024-08-01 05:35:00+00:00,18510.3055,18517.85,18509.789,18517.85
2024-08-01 05:40:00+00:00,18518.8055,18527.789,18516.2445,18521.7445
2024-08-01 05:45:00+00:00,18521.366499999996,18522.3,18515.228,18519.289
2024-08-01 05:50:00+00:00,18518.733500000002,18518.8165,18507.233500000002,18512.7945
2024-08-01 05:55:00+00:00,18513.8,18516.3,18505.778,18515.289
2024-08-01 06:00:00+00:00,18514.75,18517.778,18482.789,18483.7945
2024-08-01 06:05:00+00:00,18483.239,18487.3,18461.75,18469.816499999997
2024-08-01 06:10:00+00:00,18470.233500000002,18472.8055,18459.289,18460.789
2024-08-01 06:15:00+00:00,18462.8,18472.2945,18456.310999999998,18469.810999999998
2024-08-01 06:20:00+00:00,18469.3,18471.283499999998,18462.8165,18470.8055
2024-08-01 06:25:00+00:00,18470.3,18470.8,18463.778,18468.2945
2024-08-01 06:30:00+00:00,18468.855499999998,18471.310999999998,18456.733500000002,18458.3
2024-08-01 06:35:00+00:00,18457.8,18459.872,18437.8,18443.3055
2024-08-01 06:40:00+00:00,18443.8,18443.8,18425.2945,18436.8
2024-08-01 06:45:00+00:00,18434.8,18442.733500000002,18431.289,18435.75
2024-08-01 06:50:00+00:00,18435.360999999997,18435.360999999997,18409.8,18414.8
2024-08-01 06:55:00+00:00,18414.2835,18416.866499999996,18395.85,18402.2835
2024-08-01 07:00:00+00:00,18402.8,18429.8055,18389.8,18419.7835
2024-08-01 07:05:00+00:00,18420.2945,18435.85,18414.733500000002,18422.7945
2024-08-01 07:10:00+00:00,18423.8,18428.7835,18402.789,18409.789
2024-08-01 07:15:00+00:00,18407.8,18416.8055,18391.7945,18400.739
2024-08-01 07:20:00+00:00,18398.8055,18421.310999999998,18381.289,18419.816499999997
2024-08-01 07:25:00+00:00,18418.7835,18421.816499999997,18381.739,18388.816499999997
2024-08-01 07:30:00+00:00,18388.2945,18389.8055,18364.75,18372.7445
2024-08-01 07:35:00+00:00,18371.7445,18375.8,18342.7445,18346.278
2024-08-01 07:40:00+00:00,18345.316499999997,18361.0055,18336.989,18360.072
2024-08-01 07:45:00+00:00,18359.011,18359.978,18321.9945,18332.011
2024-08-01 07:50:00+00:00,18334.4945,18339.072,18298.489,18309.0055
2024-08-01 07:55:00+00:00,18309.928,18336.516499999998,18307.511,18319.55
2024-08-01 08:00:00+00:00,18319.9945,18320.928,18286.060999999998,18303.072
2024-08-01 08:05:00+00:00,18304.0,18312.0,18294.978,18309.4945
2024-08-01 08:10:00+00:00,18310.05,18310.05,18276.95,18287.05
2024-08-01 08:15:00+00:00,18285.95,18294.0055,18277.0,18284.011
2024-08-01 08:20:00+00:00,18282.939000000002,18288.060999999998,18274.022,18279.95
2024-08-01 08:25:00+00:00,18281.011,18293.060999999998,18272.022,18285.978
2024-08-01 08:30:00+00:00,18285.0,18302.0,18272.489,18300.989
2024-08-01 08:35:00+00:00,18301.55,18309.0165,18276.4445,18276.4445
2024-08-01 08:40:00+00:00,18275.95,18279.0165,18261.0,18275.05
2024-08-01 08:45:00+00:00,18274.0,18280.522,18261.011,18269.0
2024-08-01 08:50:00+00:00,18267.9945,18290.066499999997,18267.989,18277.9945
2024-08-01 08:55:00+00:00,18277.478,18283.05,18269.978,18279.989
2024-08-01 09:00:00+00:00,18280.433500000003,18300.0165,18270.011,18294.9945
2024-08-01 09:05:00+00:00,18294.060999999998,18301.489,18273.9445,18299.0
2024-08-01 09:10:00+00:00,18299.428,18314.0055,18295.928,18310.989
2024-08-01 09:15:00+00:00,18311.5055,18319.0,18299.5,18302.978
2024-08-01 09:20:00+00:00,18304.0555,18309.0055,18286.4945,18301.011
2024-08-01 09:25:00+00:00,18300.5,18307.0,18291.928,18307.0
2024-08-01 09:30:00+00:00,18305.489,18313.0055,18295.928,18297.060999999998
2024-08-01 09:35:00+00:00,18296.0,18327.0,18295.989,18327.0
2024-08-01 09:40:00+00:00,18326.072,18331.511,18320.0,18321.0055
2024-08-01 09:45:00+00:00,18320.0055,18326.566499999997,18317.0055,18325.0
2024-08-01 09:50:00+00:00,18324.5,18336.0055,18320.989,18335.016499999998
2024-08-01 09:55:00+00:00,18333.9445,18335.0555,18326.5055,18334.989
2024-08-01 10:00:00+00:00,18335.511,18340.983500000002,18325.0,18334.011
2024-08-01 10:05:00+00:00,18333.5,18348.072,18327.5,18346.0
2024-08-01 10:10:00+00:00,18344.978,18351.5,18340.572,18344.928
2024-08-01 10:15:00+00:00,18346.9945,18358.0,18343.55,18358.0
2024-08-01 10:20:00+00:00,18356.9945,18364.511,18356.0055,18358.0055
2024-08-01 10:25:00+00:00,18358.9945,18371.072,18357.5,18370.5055
2024-08-01 10:30:00+00:00,18370.066499999997,18372.928,18361.983500000002,18368.989
2024-08-01 10:35:00+00:00,18368.572,18373.5,18362.5,18371.011
2024-08-01 10:40:00+00:00,18371.9945,18376.511,18366.5055,18374.066499999997
2024-08-01 10:45:00+00:00,18374.433500000003,18374.9945,18365.428,18366.9835
2024-08-01 10:50:00+00:00,18365.989,18371.5055,18359.989,18364.9835
2024-08-01 10:55:00+00:00,18365.983500000002,18377.016499999998,18363.0,18370.5
2024-08-01 11:00:00+00:00,18372.0,18383.05,18363.060999999998,18380.978
2024-08-01 11:05:00+00:00,18381.5055,18387.05,18373.978,18375.072
2024-08-01 11:10:00+00:00,18374.5165,18390.0055,18374.478,18382.928
2024-08-01 11:15:00+00:00,18381.433500000003,18384.0,18373.939000000002,18374.9945
2024-08-01 11:20:00+00:00,18374.522,18381.5,18360.95,18363.0055
2024-08-01 11:25:00+00:00,18363.566499999997,18368.022,18359.0,18360.5055
2024-08-01 11:30:00+00:00,18359.5055,18366.0055,18339.978,18340.0055
2024-08-01 11:35:00+00:00,18340.928,18345.011,18320.011,18328.0
2024-08-01 11:40:00+00:00,18328.489,18329.0055,18310.928,18311.933500000003
2024-08-01 11:45:00+00:00,18314.011,18325.016499999998,18309.011,18309.011
2024-08-01 11:50:00+00:00,18309.489,18313.0055,18305.5,18307.478
2024-08-01 11:55:00+00:00,18307.0,18312.572,18294.9945,18297.5055
2024-08-01 12:00:00+00:00,18298.066499999997,18314.516499999998,18297.9945,18311.011
2024-08-01 12:05:00+00:00,18310.05,18321.4945,18304.433500000003,18320.983500000002
2024-08-01 12:10:00+00:00,18322.0,18322.0,18305.983500000002,18312.933500000003
2024-08-01 12:15:00+00:00,18313.9945,18323.4835,18306.5,18306.5
2024-08-01 12:20:00+00:00,18307.0,18311.928,18304.983500000002,18311.928
2024-08-01 12:25:00+00:00,18309.4945,18313.522,18304.0,18310.516499999998
2024-08-01 12:30:00+00:00,18314.066499999997,18326.0,18309.9945,18319.0165
2024-08-01 12:35:00+00:00,18318.0055,18318.066499999997,18300.5,18307.0
2024-08-01 12:40:00+00:00,18305.011,18308.011,18278.989,18288.011
2024-08-01 12:45:00+00:00,18287.4445,18288.072,18279.933500000003,18280.95
2024-08-01 12:50:00+00:00,18281.5,18291.0055,18274.928,18289.072
2024-08-01 12:55:00+00:00,18288.0,18296.011,18276.989,18295.066499999997
2024-08-01 13:00:00+00:00,18294.0,18317.016499999998,18288.566499999997,18316.5
2024-08-01 13:05:00+00:00,18315.939000000002,18328.5,18314.0055,18325.011
2024-08-01 13:10:00+00:00,18325.928,18331.522,18317.45,18317.45
2024-08-01 13:15:00+00:00,18317.9445,18319.072,18295.45,18298.5055
2024-08-01 13:20:00+00:00,18299.05,18302.0555,18282.0555,18282.983500000002
